 ,X,Y
1,-0.024,1.260
2,0.076,5.713
3,0.301,1.160
4,3.103,4.537
5,0.601,0.860
6,5.254,2.011
7,0.776,0.635
8,6.831,1.835
9,0.876,0.334
10,8.056,0.559
11,0.851,-0.166
12,8.657,0.109
13,0.826,-0.491
14,7.956,-0.867
15,0.726,-0.942
16,6.405,-2.818
17,0.476,-1.167
18,1.977,-5.320
19,0.201,-1.367
20,2.052,-4.844
21,-0.175,-1.392
22,-3.252,-4.019
23,-0.525,-0.917
24,-5.503,-3.744
25,-0.650,-0.691
26,-7.555,-1.392
27,-0.700,-0.291
28,-8.430,-0.541
29,-0.650,0.184
30,-8.380,0.584
31,-0.575,0.584
32,-6.729,1.560
33,-0.450,0.935
34,-4.978,4.137
35,-0.300,1.385
36,-1.701,6.013
