 ,X,Y
1,0.205,1.195
2,1.198,6.594
3,0.460,0.991
4,3.592,6.059
5,0.485,0.762
6,6.037,3.232
7,0.536,0.507
8,7.922,2.061
9,0.536,0.151
10,8.788,-0.868
11,0.511,-0.231
12,8.049,-0.562
13,0.460,-0.511
14,5.731,-2.039
15,0.307,-0.690
16,4.917,-1.734
17,0.307,-0.690
18,0.333,-2.880
19,0.103,-0.919
20,0.205,-3.135
21,-0.100,-0.868
22,-2.520,-3.593
23,-0.304,-0.842
24,-5.041,-2.396
25,-0.381,-0.613
26,-6.365,-1.708
27,-0.457,-0.333
28,-7.511,-0.588
29,-0.406,-0.053
30,-7.460,0.431
31,-0.406,0.304
32,-7.231,2.239
33,-0.355,0.660
34,-7.027,2.799
35,-0.355,0.966
36,-6.722,2.774
37,-0.075,1.195
38,-4.786,3.563
