 ,X,Y
1,0.000,0.860
2,0.292,5.127
3,0.000,0.721
4,2.303,4.206
5,0.061,0.476
6,3.239,3.730
7,0.246,0.399
8,3.362,3.116
9,0.292,0.230
10,3.162,2.134
11,0.399,0.061
12,5.710,0.246
13,0.414,-0.107
14,5.680,0.967
15,0.414,-0.261
16,5.188,-2.364
17,0.307,-0.430
18,4.574,-2.947
19,0.322,-0.522
20,4.344,-2.149
21,0.276,-0.583
22,4.083,-2.471
23,0.123,-0.706
24,3.254,-3.177
25,-0.031,-0.721
26,0.737,-5.112
27,-0.215,-0.721
28,-0.138,-4.835
29,-0.368,-0.491
30,-3.515,-2.778
31,-0.461,-0.353
32,-5.572,-1.765
33,-0.476,-0.169
34,-5.480,-2.057
35,-0.399,0.107
36,-6.017,-1.228
37,-0.399,0.292
38,-5.864,0.706
39,-0.384,0.461
40,-5.419,1.504
41,-0.322,0.629
42,-4.666,2.748
43,-0.246,0.768
44,-3.546,3.331
45,-0.123,0.890
46,-0.414,5.311
