 ,X,Y
1,0.147,0.736
2,3.204,4.062
3,0.339,0.706
4,2.674,4.788
5,0.397,0.569
6,5.637,1.747
7,0.397,0.334
8,6.265,0.353
9,0.437,0.118
10,5.539,0.510
11,0.554,-0.098
12,5.696,-1.609
13,0.496,-0.353
14,3.930,-3.984
15,0.378,-0.451
16,3.479,-3.042
17,0.240,-0.549
18,2.124,-3.434
19,0.025,-0.569
20,1.143,-3.395
21,-0.093,-0.569
22,-0.329,-3.277
23,-0.231,-0.471
24,-2.664,-2.276
25,-0.446,-0.334
26,-3.783,-0.314
27,-0.564,-0.177
28,-4.450,-2.237
29,-0.505,0.059
30,-5.961,-0.549
31,-0.466,0.255
32,-5.313,1.590
33,-0.270,0.510
34,-5.902,0.648
35,-0.113,0.628
36,-5.451,1.393
37,-0.113,0.765
38,-3.999,3.689
39,-0.054,0.883
40,-2.330,4.749
