 ,X,Y
1,0.028,1.149
2,1.423,3.416
3,0.155,1.054
4,2.881,2.829
5,0.139,0.785
6,3.277,1.942
7,0.250,0.563
8,3.277,1.862
9,0.345,0.357
10,3.673,1.419
11,0.376,0.182
12,4.450,1.213
13,0.361,0.024
14,4.085,-0.071
15,0.392,-0.214
16,4.387,-1.530
17,0.376,-0.388
18,3.658,-2.132
19,0.297,-0.531
20,2.849,-2.370
21,0.123,-0.594
22,2.183,-2.861
23,0.075,-0.737
24,1.724,-3.083
25,-0.099,-0.896
26,-2.461,-2.782
27,-0.178,-0.769
28,-2.160,-2.607
29,-0.305,-0.563
30,-3.095,-2.037
31,-0.321,-0.341
32,-3.665,-1.672
33,-0.384,-0.135
34,-4.046,-1.751
35,-0.400,0.071
36,-4.791,-0.309
37,-0.416,0.277
38,-4.648,0.531
39,-0.337,0.515
40,-4.109,0.975
41,-0.289,0.721
42,-3.761,1.815
43,-0.162,0.959
44,-3.063,2.560
45,-0.194,1.133
46,-1.811,3.289
47,-0.083,1.228
48,-0.559,2.782
