 ,X,Y
1,0.130,1.091
2,0.359,3.872
3,0.290,1.135
4,2.369,3.179
5,0.377,0.996
6,3.322,2.988
7,0.411,0.754
8,4.240,1.637
9,0.533,0.580
10,4.534,1.083
11,0.585,0.372
12,5.071,1.013
13,0.585,0.113
14,5.574,0.494
15,0.585,-0.095
16,5.349,-0.840
17,0.515,-0.338
18,5.470,-1.516
19,0.411,-0.546
20,4.396,-3.162
21,0.325,-0.719
22,3.408,-3.248
23,0.117,-0.840
24,2.646,-3.456
25,-0.074,-0.927
26,0.325,-4.495
27,-0.160,-0.944
28,-1.962,-3.924
29,-0.403,-0.840
30,-3.521,-3.179
31,-0.524,-0.546
32,-4.664,-1.637
33,-0.576,-0.320
34,-5.357,-0.979
35,-0.524,-0.078
36,-5.427,-0.355
37,-0.541,0.113
38,-5.427,2.070
39,-0.472,0.338
40,-5.011,2.209
41,-0.333,0.580
42,-4.560,2.521
43,-0.178,0.823
44,-3.296,3.421
45,-0.143,1.013
46,-2.499,3.612
47,-0.022,1.325
48,-1.702,3.906
