 ,X,Y
1,0.000,1.231
2,-0.315,4.123
3,0.243,1.217
4,2.190,3.808
5,0.200,1.016
6,3.479,3.221
7,0.301,0.902
8,4.323,1.589
9,0.458,0.616
10,4.366,1.947
11,0.530,0.387
12,5.096,1.088
13,0.515,0.186
14,5.182,0.143
15,0.501,-0.057
16,5.425,-0.115
17,0.573,-0.344
18,5.368,-1.589
19,0.401,-0.487
20,4.166,-3.364
21,0.329,-0.716
22,3.479,-3.278
23,0.215,-0.787
24,2.119,-3.636
25,0.115,-0.945
26,1.732,-3.722
27,-0.157,-0.902
28,-3.020,-3.063
29,-0.329,-0.616
30,-3.593,-3.149
31,-0.415,-0.501
32,-3.836,-2.748
33,-0.515,-0.272
34,-4.910,-1.188
35,-0.501,-0.014
36,-5.483,-1.002
37,-0.472,0.243
38,-5.411,1.045
39,-0.501,0.429
40,-4.824,2.276
41,-0.487,0.658
42,-4.037,3.249
43,-0.329,0.873
44,-4.180,2.233
45,-0.301,1.145
46,-3.135,3.479
47,-0.172,1.374
48,-2.591,3.564
