 ,X,Y
1,-0.085,1.052
2,0.199,3.440
3,0.071,1.080
4,1.294,3.710
5,0.213,0.853
6,3.199,3.014
7,0.327,0.682
8,4.080,1.208
9,0.469,0.540
10,4.350,0.924
11,0.569,0.270
12,4.947,0.554
13,0.512,0.071
14,5.075,-0.896
15,0.469,-0.142
16,4.819,-1.919
17,0.469,-0.355
18,4.450,-2.658
19,0.370,-0.583
20,4.251,-2.474
21,0.156,-0.768
22,2.559,-3.341
23,0.114,-0.967
24,1.308,-3.739
25,-0.100,-0.910
26,-0.043,-3.739
27,-0.270,-0.924
28,-1.066,-3.654
29,-0.398,-0.867
30,-2.658,-1.962
31,-0.583,-0.768
32,-3.938,-2.204
33,-0.597,-0.498
34,-5.089,-1.180
35,-0.583,-0.185
36,-5.374,-0.654
37,-0.583,0.085
38,-5.274,0.768
39,-0.569,0.313
40,-4.151,2.275
41,-0.526,0.426
42,-3.511,1.848
43,-0.512,0.768
44,-3.398,2.090
45,-0.270,0.910
46,-2.360,3.526
47,-0.185,1.009
48,-0.682,3.796
