 ,X,Y
1,0.151,1.056
2,0.483,3.903
3,0.241,0.905
4,3.018,3.179
5,0.423,0.785
6,3.772,2.460
7,0.453,0.543
8,4.180,1.418
9,0.498,0.392
10,3.818,1.645
11,0.513,0.181
12,4.829,0.302
13,0.423,-0.091
14,4.979,-0.619
15,0.377,-0.317
16,4.300,-1.388
17,0.272,-0.498
18,3.455,-2.082
19,0.211,-0.604
20,3.244,-2.007
21,0.151,-0.785
22,0.951,-3.154
23,-0.045,-0.920
24,-0.151,-3.093
25,-0.241,-0.890
26,-2.761,-2.143
27,-0.347,-0.770
28,-2.656,-2.384
29,-0.438,-0.649
30,-3.365,-2.263
31,-0.498,-0.438
32,-4.240,-1.464
33,-0.483,-0.226
34,-4.527,-0.438
35,-0.513,0.000
36,-4.964,0.362
37,-0.453,0.181
38,-4.542,0.709
39,-0.423,0.483
40,-3.546,1.373
41,-0.332,0.694
42,-2.610,2.007
43,-0.045,0.830
44,-2.128,3.320
45,-0.015,0.981
46,-0.966,3.576
