 ,X,Y
1,0.057,1.255
2,1.269,3.466
3,0.285,1.070
4,2.610,2.967
5,0.271,0.841
6,3.623,2.467
7,0.399,0.642
8,3.936,2.168
9,0.456,0.456
10,4.307,1.769
11,0.499,0.328
12,5.092,0.884
13,0.542,0.029
14,5.035,-0.357
15,0.528,-0.128
16,4.863,-1.683
17,0.456,-0.385
18,4.364,-2.353
19,0.428,-0.542
20,3.965,-2.639
21,0.257,-0.770
22,1.711,-3.780
23,0.143,-0.813
24,1.526,-3.751
25,-0.143,-0.870
26,-0.342,-3.722
27,-0.171,-0.770
28,-2.724,-2.838
29,-0.285,-0.613
30,-4.051,-1.854
31,-0.414,-0.456
32,-4.407,-2.225
33,-0.499,-0.314
34,-5.177,-0.442
35,-0.471,-0.043
36,-5.163,0.428
37,-0.442,0.128
38,-4.507,1.997
39,-0.414,0.314
40,-4.022,1.997
41,-0.314,0.528
42,-3.637,2.025
43,-0.257,0.827
44,-3.024,2.838
45,-0.157,0.899
46,-1.854,3.352
47,-0.100,1.055
48,-0.656,3.066
