 ,X,Y
1,0.190,0.996
2,1.260,4.102
3,0.249,0.918
4,2.984,3.047
5,0.386,0.781
6,3.726,2.266
7,0.483,0.566
8,4.663,1.563
9,0.601,0.371
10,5.034,1.191
11,0.503,0.098
12,5.484,0.156
13,0.562,-0.098
14,5.288,-1.133
15,0.522,-0.313
16,4.878,-1.856
17,0.405,-0.527
18,4.429,-2.168
19,0.269,-0.723
20,2.827,-3.067
21,0.151,-0.684
22,1.812,-3.711
23,-0.005,-0.840
24,-0.728,-3.379
25,-0.239,-0.879
26,-1.196,-3.750
27,-0.317,-0.762
28,-2.876,-2.168
29,-0.415,-0.605
30,-4.146,-2.422
31,-0.532,-0.410
32,-5.181,-1.309
33,-0.571,-0.156
34,-5.532,-0.469
35,-0.552,0.078
36,-5.493,0.137
37,-0.435,0.313
38,-4.693,1.797
39,-0.396,0.469
40,-3.521,2.149
41,-0.337,0.801
42,-3.384,2.481
43,-0.259,0.938
44,-3.091,3.027
45,-0.083,1.094
46,-1.314,3.770
47,0.054,1.152
48,0.034,3.692
