 ,X,Y
1,0.170,1.103
2,1.466,3.592
3,0.259,0.971
4,3.031,2.838
5,0.429,0.783
6,3.635,2.310
7,0.504,0.669
8,4.332,1.028
9,0.542,0.405
10,4.766,0.764
11,0.467,0.198
12,5.350,-0.349
13,0.523,-0.047
14,5.011,-0.764
15,0.504,-0.273
16,4.690,-1.876
17,0.429,-0.519
18,4.049,-2.253
19,0.278,-0.537
20,2.729,-3.083
21,0.165,-0.707
22,1.485,-3.932
23,-0.005,-0.669
24,-1.513,-3.026
25,-0.250,-0.651
26,-3.418,-2.536
27,-0.476,-0.556
28,-4.379,-1.989
29,-0.533,-0.330
30,-5.171,-0.783
31,-0.495,-0.066
32,-5.322,-0.368
33,-0.420,0.160
34,-5.228,0.783
35,-0.438,0.387
36,-4.474,1.838
37,-0.401,0.537
38,-3.776,1.933
39,-0.250,0.707
40,-3.286,2.989
41,-0.156,0.877
42,-2.437,3.498
43,-0.024,1.065
44,-1.249,3.743
45,0.108,1.235
46,-0.137,3.573
