 ,X,Y
1,0.035,1.167
2,0.218,6.989
3,0.289,1.214
4,4.696,4.419
5,0.336,0.955
6,5.804,4.396
7,0.572,0.860
8,6.488,2.510
9,0.619,0.672
10,6.983,2.770
11,0.713,0.365
12,7.336,2.251
13,0.595,0.153
14,7.619,-0.672
15,0.619,-0.106
16,7.101,-1.591
17,0.548,-0.295
18,6.865,-2.322
19,0.407,-0.436
20,6.228,-3.335
21,0.383,-0.601
22,3.541,-4.537
23,0.194,-0.672
24,4.579,-3.759
25,0.077,-0.766
26,0.501,-5.362
27,-0.041,-0.766
28,-0.041,-4.938
29,-0.230,-0.742
30,-4.449,-3.406
31,-0.371,-0.625
32,-4.708,-3.029
33,-0.489,-0.436
34,-4.095,-2.840
35,-0.560,-0.247
36,-6.358,-1.992
37,-0.466,-0.082
38,-7.419,-0.601
39,-0.513,0.177
40,-7.513,-0.200
41,-0.560,0.365
42,-7.772,0.672
43,-0.371,0.577
44,-5.698,4.655
45,-0.253,0.742
46,-5.227,4.584
47,-0.159,0.931
48,-2.210,6.800
49,-0.088,1.190
50,-1.408,6.635
