 ,X,Y
1,0.037,1.462
2,1.249,8.507
3,0.250,1.312
4,6.246,5.309
5,0.450,1.187
6,8.145,2.636
7,0.824,0.862
8,7.745,2.061
9,0.849,0.462
10,8.370,0.737
11,0.849,0.187
12,8.819,0.262
13,0.874,-0.112
14,9.294,-2.086
15,0.824,-0.412
16,8.220,-3.310
17,0.700,-0.712
18,6.146,-5.059
19,0.475,-0.912
20,5.646,-5.384
21,0.325,-1.062
22,4.597,-5.334
23,0.050,-1.187
24,3.098,-5.684
25,-0.275,-1.137
26,-2.349,-5.834
27,-0.475,-1.137
28,-5.247,-2.786
29,-0.750,-0.887
30,-5.996,-3.560
31,-0.849,-0.662
32,-7.470,-1.736
33,-0.899,-0.412
34,-8.395,-0.712
35,-0.949,-0.087
36,-8.695,-1.012
37,-0.824,0.162
38,-8.745,1.087
39,-0.800,0.512
40,-8.495,3.360
41,-0.625,0.787
42,-8.295,3.860
43,-0.475,0.962
44,-5.746,7.108
45,-0.275,1.162
46,-2.723,7.858
47,-0.050,1.412
48,-1.199,8.457
