 ,X,Y
1,0.203,1.118
2,0.610,4.294
3,0.356,0.940
4,2.867,3.574
5,0.580,0.779
6,3.883,2.575
7,0.614,0.457
8,4.391,2.287
9,0.682,0.254
10,5.255,1.169
11,0.648,0.051
12,5.475,-0.051
13,0.665,-0.136
14,5.391,-0.423
15,0.665,-0.407
16,4.493,-1.846
17,0.512,-0.610
18,3.765,-3.286
19,0.394,-0.830
20,3.426,-3.337
21,0.258,-0.966
22,-0.792,-4.150
23,-0.064,-0.932
24,-2.520,-3.896
25,-0.351,-0.779
26,-4.264,-1.745
27,-0.504,-0.678
28,-4.281,-2.083
29,-0.487,-0.373
30,-5.264,-1.457
31,-0.606,-0.169
32,-5.450,0.051
33,-0.673,0.119
34,-5.196,1.101
35,-0.623,0.423
36,-4.823,1.694
37,-0.589,0.661
38,-3.892,2.727
39,-0.453,0.847
40,-3.214,3.286
41,-0.250,1.016
42,-1.673,4.235
43,0.004,1.186
44,-0.436,4.455
