 ,X,Y
1,0.077,1.004
2,1.554,4.695
3,0.257,0.924
4,2.651,3.977
5,0.496,0.804
6,3.809,2.879
7,0.636,0.545
8,4.268,1.562
9,0.756,0.325
10,4.747,1.383
11,0.736,0.086
12,4.787,0.625
13,0.816,-0.173
14,4.767,0.006
15,0.776,-0.333
16,4.008,-0.992
17,0.616,-0.632
18,3.350,-2.568
19,0.496,-0.912
20,2.751,-2.608
21,0.317,-0.952
22,1.195,-3.266
23,0.117,-0.932
24,1.015,-2.947
25,-0.042,-0.992
26,-0.162,-3.167
27,-0.302,-0.852
28,-2.337,-2.608
29,-0.581,-0.752
30,-3.494,-1.969
31,-0.721,-0.592
32,-4.213,-1.590
33,-0.801,-0.333
34,-4.751,-1.031
35,-0.820,-0.094
36,-5.170,-0.333
37,-0.860,0.106
38,-5.170,1.143
39,-0.781,0.385
40,-4.711,2.201
41,-0.701,0.645
42,-4.432,2.001
43,-0.501,0.864
44,-3.115,3.558
45,-0.342,1.183
46,-1.938,4.216
47,-0.202,1.343
48,-1.339,4.795
49,-0.002,1.343
50,-0.042,5.134
