 ,X,Y
1,0.000,0.668
2,0.385,2.617
3,0.068,0.544
4,1.269,2.877
5,0.102,0.464
6,1.835,2.379
7,0.159,0.374
8,2.277,1.835
9,0.227,0.272
10,3.115,0.850
11,0.249,0.159
12,3.217,0.374
13,0.261,0.034
14,3.353,-0.057
15,0.249,-0.113
16,3.172,-0.193
17,0.249,-0.227
18,2.843,-0.600
19,0.204,-0.317
20,2.435,-1.076
21,0.147,-0.419
22,2.028,-1.575
23,0.045,-0.442
24,1.303,-1.869
25,-0.034,-0.476
26,0.929,-2.537
27,-0.113,-0.442
28,-0.147,-2.515
29,-0.193,-0.476
30,-0.861,-2.435
31,-0.215,-0.374
32,-1.348,-2.175
33,-0.295,-0.283
34,-1.812,-1.994
35,-0.385,-0.238
36,-2.492,-1.257
37,-0.408,-0.125
38,-2.889,-0.600
39,-0.419,-0.011
40,-3.081,0.011
41,-0.396,0.125
42,-2.945,0.657
43,-0.362,0.261
44,-2.923,1.348
45,-0.340,0.396
46,-2.787,1.869
47,-0.283,0.589
48,-1.892,2.549
49,-0.147,0.748
50,-1.235,3.149
51,0.011,0.816
52,-0.498,3.194
