 ,X,Y
1,0.079,0.680
2,0.363,3.026
3,0.170,0.623
4,0.895,2.573
5,0.204,0.499
6,1.451,2.641
7,0.227,0.351
8,1.745,2.051
9,0.261,0.170
10,2.323,1.383
11,0.238,0.045
12,3.366,0.408
13,0.238,-0.091
14,3.423,-0.340
15,0.238,-0.215
16,3.230,-0.725
17,0.238,-0.340
18,2.482,-1.768
19,0.181,-0.453
20,1.507,-1.995
21,0.091,-0.510
22,0.261,-2.210
23,0.011,-0.567
24,0.159,-2.312
25,-0.068,-0.601
26,-0.159,-2.550
27,-0.147,-0.578
28,-0.952,-2.357
29,-0.227,-0.453
30,-1.043,-2.437
31,-0.306,-0.453
32,-1.575,-1.847
33,-0.329,-0.351
34,-2.629,-1.417
35,-0.351,-0.272
36,-3.196,-0.782
37,-0.317,-0.136
38,-3.468,-0.363
39,-0.249,0.023
40,-3.275,0.975
41,-0.193,0.159
42,-2.799,1.507
43,-0.181,0.306
44,-2.380,1.983
45,-0.113,0.476
46,-1.564,2.709
47,-0.023,0.635
48,-0.873,3.139
49,0.068,0.759
50,-0.102,3.128
