 ,X,Y
1,0.000,0.638
2,0.662,2.345
3,0.104,0.604
4,0.534,2.484
5,0.128,0.476
6,1.080,2.473
7,0.186,0.371
8,1.451,2.020
9,0.232,0.221
10,2.159,1.103
11,0.232,0.070
12,2.740,0.151
13,0.232,-0.093
14,3.146,0.023
15,0.209,-0.221
16,3.030,-0.731
17,0.186,-0.337
18,2.449,-1.393
19,0.104,-0.453
20,1.451,-1.788
21,0.023,-0.546
22,0.813,-2.310
23,-0.058,-0.627
24,0.267,-2.577
25,-0.151,-0.638
26,-0.093,-2.600
27,-0.290,-0.557
28,-1.312,-2.264
29,-0.325,-0.430
30,-1.602,-1.962
31,-0.360,-0.325
32,-1.985,-1.695
33,-0.406,-0.244
34,-2.740,-1.045
35,-0.395,-0.139
36,-2.635,-0.151
37,-0.418,-0.035
38,-3.297,0.383
39,-0.395,0.070
40,-2.844,0.940
41,-0.348,0.221
42,-1.846,1.741
43,-0.244,0.406
44,-1.242,2.554
45,-0.116,0.557
46,-0.371,2.623
47,0.000,0.557
48,-0.081,2.821
