 ,X,Y
1,-0.019,0.833
2,0.508,2.979
3,0.096,0.766
4,1.466,2.481
5,0.201,0.718
6,1.638,2.472
7,0.230,0.592
8,1.998,1.768
9,0.311,0.478
10,2.079,1.662
11,0.351,0.308
12,2.192,0.957
13,0.319,0.162
14,2.249,0.624
15,0.294,-0.025
16,3.100,-0.519
17,0.392,-0.146
18,3.003,-0.803
19,0.376,-0.260
20,2.727,-0.787
21,0.359,-0.422
22,2.857,-0.860
23,0.278,-0.454
24,2.289,-1.306
25,0.173,-0.519
26,1.795,-1.736
27,0.100,-0.584
28,1.381,-1.744
29,-0.014,-0.568
30,0.943,-2.020
31,-0.119,-0.519
32,-0.387,-2.255
33,-0.233,-0.479
34,-1.644,-1.736
35,-0.338,-0.479
36,-2.041,-1.274
37,-0.484,-0.390
38,-2.211,-1.452
39,-0.508,-0.308
40,-2.893,-0.852
41,-0.557,-0.162
42,-2.747,-1.274
43,-0.581,-0.098
44,-3.209,-0.430
45,-0.598,0.065
46,-2.982,-0.235
47,-0.622,0.194
48,-3.120,0.381
49,-0.516,0.381
50,-2.609,1.403
51,-0.460,0.519
52,-2.511,1.532
53,-0.371,0.681
54,-2.293,1.995
55,-0.257,0.786
56,-1.125,2.765
57,-0.160,0.851
58,-0.817,2.603
