 ,X,Y
1,0.012,0.686
2,0.651,3.221
3,0.105,0.651
4,1.209,3.000
5,0.180,0.613
6,1.411,2.729
7,0.269,0.495
8,2.247,1.932
9,0.348,0.406
10,1.716,2.139
11,0.407,0.229
12,2.976,1.075
13,0.436,0.052
14,2.995,0.288
15,0.476,-0.056
16,2.877,-0.824
17,0.456,-0.204
18,3.310,-1.159
19,0.446,-0.371
20,2.867,-1.553
21,0.367,-0.450
22,2.759,-1.897
23,0.298,-0.568
24,2.612,-1.927
25,0.210,-0.627
26,2.306,-2.025
27,0.111,-0.686
28,1.745,-2.183
29,0.043,-0.765
30,0.663,-2.970
31,-0.154,-0.686
32,-1.336,-1.454
33,-0.263,-0.627
34,-2.842,-1.326
35,-0.351,-0.499
36,-1.956,-2.586
37,-0.459,-0.460
38,-2.901,-1.513
39,-0.558,-0.332
40,-3.747,-0.608
41,-0.597,-0.184
42,-3.590,-0.312
43,-0.627,0.032
44,-3.294,-0.480
45,-0.597,0.111
46,-3.019,0.731
47,-0.548,0.278
48,-2.960,1.292
49,-0.450,0.455
50,-2.842,1.853
51,-0.381,0.613
52,-2.064,2.257
53,-0.292,0.760
54,-1.355,2.887
55,-0.115,0.908
56,-0.479,3.054
