 ,X,Y
1,0.332,0.663
2,2.250,4.599
3,0.503,0.531
4,4.704,3.582
5,0.614,0.354
6,5.987,3.339
7,0.569,0.155
8,6.606,2.720
9,0.525,-0.022
10,6.849,-1.857
11,0.415,-0.221
12,6.142,-2.167
13,0.459,-0.464
14,5.169,-2.742
15,0.370,-0.597
16,3.665,-3.648
17,0.260,-0.796
18,2.515,-3.958
19,0.149,-0.884
20,1.631,-4.334
21,-0.050,-0.951
22,0.083,-4.555
23,-0.271,-0.929
24,-2.725,-4.157
25,-0.470,-0.774
26,-2.946,-3.914
27,-0.669,-0.641
28,-5.025,-3.449
29,-0.603,-0.287
30,-5.710,-2.941
31,-0.558,0.022
32,-6.860,-1.504
33,-0.536,0.199
34,-6.462,1.128
35,-0.426,0.332
36,-5.423,3.693
37,-0.271,0.553
38,-3.875,4.776
39,-0.050,0.752
40,-1.133,5.550
41,0.216,0.818
42,-0.625,5.064
