 ,X,Y
1,-0.069,0.897
2,0.075,5.805
3,0.167,1.000
4,1.914,5.529
5,0.397,0.908
6,3.822,5.184
7,0.489,0.701
8,4.420,5.161
9,0.580,0.471
10,7.408,1.920
11,0.603,0.287
12,7.500,-0.103
13,0.580,0.011
14,7.477,-0.655
15,0.672,-0.195
16,6.741,-1.851
17,0.649,-0.379
18,4.787,-3.782
19,0.489,-0.632
20,3.707,-4.103
21,0.374,-0.724
22,2.649,-3.644
23,0.282,-0.839
24,0.787,-4.517
25,0.075,-0.908
26,0.029,-4.333
27,-0.132,-0.862
28,0.626,-4.356
29,-0.339,-0.770
30,-3.879,-3.598
31,-0.500,-0.563
32,-4.523,-3.621
33,-0.523,-0.333
34,-6.293,-1.161
35,-0.546,-0.103
36,-7.006,-1.897
37,-0.477,0.080
38,-7.511,-1.138
39,-0.477,0.310
40,-7.282,1.483
41,-0.454,0.471
42,-6.201,2.333
43,-0.362,0.655
44,-3.971,4.678
45,-0.247,0.885
46,-2.247,5.989
