 ,X,Y
1,0.000,0.909
2,2.494,5.865
3,0.265,0.801
4,4.420,4.869
5,0.482,0.671
6,5.524,4.307
7,0.482,0.368
8,7.493,2.229
9,0.525,0.151
10,7.948,-0.065
11,0.503,-0.108
12,7.233,0.844
13,0.503,-0.281
14,6.498,-2.510
15,0.438,-0.454
16,5.545,-2.813
17,0.438,-0.628
18,4.680,-2.207
19,0.265,-0.866
20,2.949,-3.917
21,0.179,-0.909
22,0.655,-4.415
23,-0.124,-0.909
24,0.460,-4.566
25,-2.808,-4.112
26,-0.514,-0.606
27,-4.669,-3.549
28,-0.644,-0.390
29,-6.660,-2.272
30,-0.709,-0.195
31,-7.266,-1.796
32,-0.557,0.065
33,-7.699,1.775
34,-0.536,0.238
35,-7.071,2.640
36,-0.579,0.454
37,-5.037,4.934
38,-0.406,0.693
39,-4.582,4.545
40,-0.319,0.909
41,-2.527,6.059
42,0.005,1.104
43,-1.531,5.259
