 ,X,Y
1,-1.199,1.053
2,-0.608,3.664
3,-1.065,1.004
4,1.171,3.370
5,-1.032,0.645
6,2.460,2.325
7,-0.869,0.416
8,3.651,1.722
9,-0.657,0.204
10,4.891,-0.628
11,-0.624,-0.204
12,5.038,-1.183
13,-0.624,-0.432
14,4.337,-1.738
15,-0.918,-0.481
16,2.199,-3.631
17,-0.983,-0.694
18,1.334,-3.256
19,-1.359,-0.710
20,-4.655,-1.428
21,-1.505,-0.514
22,-5.373,-1.950
23,-1.701,-0.318
24,-6.760,-0.759
25,-1.750,-0.057
26,-7.511,0.024
27,-1.783,0.318
28,-7.462,1.199
29,-1.620,0.645
30,-5.944,2.521
31,-1.424,0.824
32,-4.116,3.957
33,-1.244,0.938
34,-2.664,4.055
