 ,X,Y
1,0.277,1.008
2,1.934,4.845
3,0.343,0.812
4,2.719,4.256
5,0.408,0.615
6,5.051,2.425
7,0.561,0.354
8,5.989,2.294
9,0.670,0.158
10,6.316,-0.998
11,0.473,-0.017
12,6.381,-1.826
13,0.473,-0.213
14,5.466,-2.786
15,0.386,-0.387
16,5.051,-3.832
17,0.299,-0.627
18,3.983,-3.767
19,0.103,-0.758
20,2.697,-4.246
21,-0.006,-0.889
22,0.822,-4.486
23,-0.290,-0.889
24,-4.868,-2.698
25,-0.420,-0.649
26,-3.690,-2.328
27,-0.486,-0.453
28,-5.674,-2.241
29,-0.551,-0.191
30,-6.350,-1.913
31,-0.551,0.049
32,-6.415,0.615
33,-0.529,0.201
34,-6.154,2.229
35,-0.486,0.485
36,-5.107,3.079
37,-0.355,0.724
38,-4.780,3.035
39,-0.181,0.921
40,-2.491,4.866
41,-0.093,1.073
42,-1.728,4.888
