 ,X,Y
1,0.050,1.000
2,0.778,4.003
3,0.251,1.026
4,2.795,3.910
5,0.233,0.811
6,4.711,1.294
7,0.502,0.667
8,5.392,0.345
9,0.466,0.416
10,5.768,-0.497
11,0.484,0.148
12,5.625,-1.608
13,0.502,-0.121
14,5.517,-2.217
15,0.448,-0.336
16,4.711,-1.626
17,0.376,-0.587
18,4.389,-3.095
19,0.287,-0.766
20,3.887,-2.468
21,0.215,-0.891
22,3.045,-2.360
23,0.072,-0.999
24,1.630,-3.919
25,-0.125,-1.017
26,-3.027,-2.826
27,-0.322,-0.855
28,-3.905,-2.396
29,-0.376,-0.640
30,-4.532,-1.590
31,-0.573,-0.551
32,-5.410,-0.461
33,-0.627,-0.300
34,-6.234,0.166
35,-0.555,0.022
36,-6.055,1.008
37,-0.573,0.255
38,-6.055,1.581
39,-0.537,0.488
40,-5.302,2.692
41,-0.358,0.793
42,-5.070,2.280
43,-0.215,0.990
44,-4.425,2.548
45,-0.018,1.205
46,-0.824,4.644
