 ,X,Y
1,-0.284,1.211
2,0.458,4.269
3,-0.092,1.114
4,2.900,4.106
5,0.153,1.074
6,4.345,3.414
7,0.234,0.728
8,5.749,1.847
9,0.356,0.463
10,6.767,1.114
11,0.458,0.158
12,7.154,-0.534
13,0.377,-0.086
14,6.543,-1.165
15,0.336,-0.249
16,5.912,-1.918
17,0.336,-0.473
18,5.139,-1.816
19,0.173,-0.697
20,3.775,-2.081
21,-0.071,-0.738
22,-2.412,-2.488
23,-0.234,-0.717
24,-3.816,-1.124
25,-0.417,-0.575
26,-5.139,-1.206
27,-0.499,-0.392
28,-5.994,-0.351
29,-0.580,-0.168
30,-6.462,0.483
31,-0.499,0.076
32,-6.462,1.440
33,-0.621,0.361
34,-6.482,1.827
35,-0.560,0.667
36,-6.136,1.867
37,-0.315,0.931
38,-4.935,2.702
39,-0.315,1.114
40,-2.717,4.798
